Timestamp,cpu_usage,memory_usage,disk_io,network_latency,pod_restarts,failure_type
2025-03-12T01:06:06Z,0.80842199051358,0.75251548139283,0.31790209142295,439,0,NetworkIssue
2025-03-12T01:07:06Z,0.90121857763182,0.48849940624102,0.2235292270412,86,0,ResourceExhaustion
2025-03-12T01:08:07Z,0.91230071532728,0.40490305176211,0.42776190132317,361,1,ResourceExhaustion
2025-03-12T01:09:07Z,0.74167324611863,0.36723337943486,0.32123261406679,364,0,NoFailure
2025-03-12T01:10:08Z,0.70481250516229,0.45178735550684,0.39618388324274,423,1,NetworkIssue
2025-03-12T01:11:08Z,0.61850538984024,0.41319332913528,0.19316718288794,431,0,NetworkIssue
2025-03-12T01:12:09Z,0.65567221523333,0.61072548187165,0.40387562896145,204,1,NoFailure
2025-03-12T01:13:09Z,0.38976285673429,0.58406196349704,0.40688892755442,406,2,NetworkIssue
2025-03-12T01:14:10Z,0.33636022331554,0.618360238229,0.32897671443565,361,1,NoFailure
2025-03-12T01:15:10Z,0.49932510851781,0.75185674228723,0.21930779141902,127,1,NoFailure
2025-03-12T01:16:11Z,0.46596307549501,0.87257382428004,0.29539911712874,184,4,NoFailure
2025-03-12T01:17:11Z,0.40935439013454,0.52493267868151,0.36112911472382,140,0,NoFailure
2025-03-12T01:18:11Z,0.63927748949134,0.71989275427913,0.32345700199365,421,4,NetworkIssue
2025-03-12T01:19:12Z,0.6910610417141,0.42966796323316,0.36010827381078,103,2,NoFailure
2025-03-12T01:20:12Z,0.51768137725837,0.7370013967166,0.40122459076529,321,1,NoFailure
2025-03-12T01:21:13Z,0.79550601621105,0.71230183143517,0.23515533466281,280,2,NoFailure
2025-03-12T01:22:13Z,0.2716621771733,0.7016831939886,0.18449243790399,126,1,NoFailure
2025-03-12T01:23:14Z,0.46126810814406,0.5188139682383,0.29624611986278,142,0,NoFailure
2025-03-12T01:24:14Z,0.35663553587944,0.36632836720182,0.26702568411301,92,1,NoFailure
2025-03-12T01:25:15Z,0.12669267658539,0.2210943124269,0.37858464131561,496,1,NetworkIssue
2025-03-12T01:26:15Z,0.48346386283146,0.49199255849578,0.19255016103412,356,1,NoFailure
2025-03-12T01:27:16Z,0.47565049832334,0.80660250844984,0.40203818741777,479,0,NetworkIssue
2025-03-12T01:28:16Z,0.80268994864843,0.43803101972719,0.43536121095468,332,1,NoFailure
2025-03-12T01:29:17Z,0.62616233691096,0.65702531709201,0.30003049642623,173,0,NoFailure
2025-03-12T01:30:17Z,0.29516263513416,0.66879028010379,0.30607361255813,308,1,NoFailure
2025-03-12T01:31:18Z,0.87081851326684,0.44326275581457,0.22324534987698,116,2,ResourceExhaustion
2025-03-12T01:32:18Z,0.74420673910507,0.7632689675039,0.24573391010259,311,1,NoFailure
2025-03-12T01:33:19Z,0.61641954069372,0,0.25916633193543,368,2,NoFailure
2025-03-12T01:34:19Z,0.45470318023003,0.25544994425237,0.44429400678379,297,1,NoFailure
2025-03-12T01:35:20Z,0.3081121526553,0.31687354072831,0.29281292141892,273,1,NoFailure
2025-03-12T01:36:20Z,0.42555864478579,0.33605699542652,0.167782704336,101,0,NoFailure
2025-03-12T01:37:21Z,0.71774972394084,0.56725259023718,0.3255354342112,36,0,NoFailure
2025-03-12T01:38:21Z,0.87691726118692,0.55800756061078,0.38262901246223,319,0,ResourceExhaustion
2025-03-12T01:39:22Z,0.80864870565444,0.578798114435,0.29745886306784,199,2,NoFailure
2025-03-12T01:40:22Z,0.40223011564275,0.6192162988265,0.4469213439727,235,0,NoFailure
2025-03-12T01:41:23Z,0.2760765133422,0.30997908617087,0.37775086672659,41,0,NoFailure
2025-03-12T01:42:23Z,0.52817724938224,0.25636478663854,0.19508712701121,255,1,NoFailure
2025-03-12T01:43:24Z,0.14631212688743,0.57926393640157,0.24485671876036,472,0,NetworkIssue
2025-03-12T01:44:24Z,0.56463354283696,0.37395358527071,0.32262262814246,404,2,NetworkIssue
2025-03-12T01:45:25Z,0.47047948274027,0.18590499092641,0.13338107619734,230,0,NoFailure
2025-03-12T01:46:25Z,0.40679269962635,0.6942688569083,0.33363567374706,305,1,NoFailure
2025-03-12T01:47:26Z,0.18105938654664,0.77902038130046,0.12384175727454,442,1,NetworkIssue
2025-03-12T01:48:26Z,0.60272002131394,0.81143217793973,0.40234334555645,226,2,NoFailure
2025-03-12T01:49:27Z,0.39345983206762,0.53740154429494,0.39072736847917,438,1,NetworkIssue
2025-03-12T01:50:27Z,0.26601663285794,0.62518641919458,0.35047813609151,344,1,NoFailure
2025-03-12T01:51:28Z,0,0.77397364467238,0.23241216356477,274,1,NoFailure
2025-03-12T01:52:28Z,0.49449701898987,0.37171684199531,0.31702028246135,473,1,NetworkIssue
2025-03-12T01:53:29Z,0.85445031933395,0.72213553681082,0.24866225124853,364,1,ResourceExhaustion
2025-03-12T01:54:29Z,0.83225184290957,0.55507924682864,0.19691847225499,30,1,NoFailure
2025-03-12T01:55:29Z,0.40858074868275,0.68274233046852,0.26612569882286,326,0,NoFailure
2025-03-12T01:56:30Z,0.37955758792764,0.53721860417519,0.36982655364921,338,0,NoFailure
2025-03-12T01:57:30Z,0.593754851215,0.7592513419496,0.30438141928318,361,0,NoFailure
2025-03-12T01:58:31Z,0.30032291216234,0.54470475250831,0.44507099241344,398,0,NoFailure
2025-03-12T01:59:31Z,0.56035837996389,0.20320418810652,0.37657805394803,53,1,NoFailure
2025-03-12T02:00:32Z,0.65321605567694,0.79038532646294,0.36586908139056,140,0,NoFailure
2025-03-12T02:01:32Z,0.74538664477686,0.31049385180558,0.13910734505544,255,1,NoFailure
2025-03-12T02:02:33Z,0.47996918470401,0.75061164204878,0.27148414698447,202,1,NoFailure
2025-03-12T02:03:33Z,0.45926524996461,0.48195142371194,0.19356275895658,97,2,ServiceDisruption
2025-03-12T02:04:34Z,0.32440348264869,0.73520219703954,0.28169971203761,142,1,NoFailure
2025-03-12T02:05:34Z,0.33462392919203,0.72695372297335,0.23067238760768,476,0,NetworkIssue
2025-03-12T02:06:35Z,0.45470422161969,0.58602859486307,0.26223950469421,295,2,NoFailure
2025-03-12T02:07:35Z,0.57347310136324,0.60170706352543,0.40611627323739,227,1,NoFailure
2025-03-12T02:08:36Z,0.68271692524665,0.58452572343851,0.34752499290058,205,2,NoFailure
2025-03-12T02:09:36Z,0.33936420986393,0.097235048743784,0.40071144289816,484,2,NetworkIssue
2025-03-12T02:10:37Z,0.7985377137919,0.52366604377964,0.1399316890984,36,1,NoFailure
2025-03-12T02:11:37Z,0.44577527979149,0.27678716478562,0.30579746966157,309,0,NoFailure
2025-03-12T02:12:38Z,0.49572654113031,0.53423742874913,0.39667049813966,273,1,NoFailure
2025-03-12T02:13:38Z,0.35055766417044,0.27141149072336,0.45062959148872,478,1,NetworkIssue
2025-03-12T02:14:39Z,0.015151947945412,0.26300961175478,0.14519116103075,118,2,ServiceDisruption
2025-03-12T02:15:39Z,0.67680907927221,0.82098690035078,0.26485163638388,465,2,NetworkIssue
2025-03-12T02:16:40Z,0.64736877941849,0.71388947762484,0.40342266740048,437,1,NetworkIssue
2025-03-12T02:17:40Z,0.44373448857636,0.49917148301117,0.28077216871886,475,0,NetworkIssue
2025-03-12T02:18:41Z,0.51339814344497,0.5369537300498,0.20895823258303,166,1,NoFailure
2025-03-12T02:19:41Z,0.60318784354082,0.4504167948514,0.1450000821504,391,1,NoFailure
2025-03-12T02:20:42Z,0.18749082862269,0.6139752751959,0.20512984653368,133,0,NoFailure
2025-03-12T02:21:42Z,0.39418946453074,0.36478912669024,0.13110983314363,116,0,NoFailure
2025-03-12T02:22:43Z,0.65885293592437,0.69874805257359,0.3058460456834,401,1,NetworkIssue
2025-03-12T02:23:43Z,0.24914211536615,0.44938263179718,0.38963101857787,395,5,NoFailure
2025-03-12T02:24:44Z,0.55871158643333,0.41603060083375,0.17390252410914,490,0,NetworkIssue
2025-03-12T02:25:44Z,0.22868363907532,0.50434260369697,0.32577297412111,341,1,ServiceDisruption
2025-03-12T02:26:45Z,0.59328599648671,0.38177063401488,0.38452710294459,347,0,NoFailure
2025-03-12T02:27:45Z,0.4928717035405,0.5657364698993,0.29972916731517,368,0,NoFailure
2025-03-12T02:28:46Z,0.1769736368189,0.39252748213732,0.13893057050828,189,1,NoFailure
2025-03-12T02:29:46Z,0.73294787089143,0.59370472056377,0.33862115546625,326,0,NoFailure
2025-03-12T02:30:46Z,0.35308168464039,0.7432013077823,0.29453530552355,218,1,NoFailure
2025-03-12T02:31:47Z,0.33794951259712,0.35613566263837,0.28434953513991,196,1,NoFailure
2025-03-12T02:32:47Z,0.54011383944619,0.47388490854097,0.24531627542395,143,0,NoFailure
2025-03-12T02:33:48Z,0.72972746988574,0.59226614260708,0.3086787426274,176,2,NoFailure
2025-03-12T02:34:48Z,0.29683563620432,0.41282852900372,0.3509817908447,114,0,NoFailure
2025-03-12T02:35:49Z,0.51233596996959,0.59286411216533,0.53906481343358,305,0,NoFailure
2025-03-12T02:36:49Z,0.58576330006611,0.61107977213035,0.31123320683872,118,1,NoFailure
2025-03-12T02:37:50Z,0.63862112145263,0.71665235525886,0.45111411600127,428,2,NetworkIssue
2025-03-12T02:38:50Z,0.53528831105545,0.37880199078302,0.33577550834269,386,0,NoFailure
2025-03-12T02:39:51Z,0.42659443218334,0.31144495195391,0.29004716723522,471,1,NetworkIssue
2025-03-12T02:40:51Z,0.33448195587026,0.43848452208725,0.31485475277113,388,0,NoFailure
2025-03-12T02:41:52Z,0.51722877660927,0.30644953209058,0.17782636303075,254,1,NoFailure
2025-03-12T02:42:52Z,0.28557219760288,0.6128996408095,0.3305860270752,209,1,NoFailure
2025-03-12T02:43:53Z,0,0.26764973996472,0.10079349351786,313,1,NoFailure
2025-03-12T02:44:53Z,0.58731196083153,0.96660328365054,0.21373336421115,292,0,ResourceExhaustion
2025-03-12T02:45:54Z,0.68078696821724,0.75918557231475,0.31098430931338,349,2,NoFailure
2025-03-12T02:46:54Z,0.027413512891632,0.50251515392006,0.41939822731788,404,2,NetworkIssue
2025-03-12T02:47:55Z,0.29805385905801,0.6734788985996,0.44306243969984,37,0,NoFailure
2025-03-12T02:48:55Z,0.62383085220104,0.17263962713784,0.27634534203591,466,0,NetworkIssue
2025-03-12T02:49:56Z,0.91149909394234,1,0.31557173195304,193,0,ResourceExhaustion
2025-03-12T02:50:56Z,0.50415874153508,0.3819570775599,0.3984362469582,422,1,NetworkIssue
2025-03-12T02:51:57Z,0.35439941175417,0.47590051722013,0.16705064278071,400,0,NoFailure
2025-03-12T02:52:57Z,0.46342071177903,0.12881334256231,0.34047475053155,325,1,NoFailure
2025-03-12T02:53:58Z,0.77497528382964,0.59725746094818,0.21721071326342,139,3,NoFailure
2025-03-12T02:54:58Z,0.37080716417509,0.27873116858458,0.28281749553233,275,0,NoFailure
2025-03-12T02:55:59Z,0.34016159866995,0.52033115231321,0.25409767495057,115,2,NoFailure
2025-03-12T02:56:59Z,0.40345129556359,0.39114511341509,0.34353581270481,329,1,NoFailure
2025-03-12T02:58:00Z,0.30933427834826,0.28445121301393,0.35503036740091,50,2,NoFailure
2025-03-12T02:59:00Z,0.52453406319896,0.33912769964748,0.38910786773974,116,1,ServiceDisruption
2025-03-12T03:00:01Z,0.82493569169391,0.5451576068171,0.33481988284644,489,1,NetworkIssue
2025-03-12T03:01:01Z,0.56461585462321,0.24370180542624,0.31716537699689,212,0,NoFailure
2025-03-12T03:02:02Z,0.44952929957474,0.35023766579528,0.48540238004386,252,1,NoFailure
2025-03-12T03:03:02Z,0.44163774621689,0.6326546762529,0.14756409298028,65,1,ServiceDisruption
2025-03-12T03:04:03Z,0.18736183826067,1,0.46956098601292,310,0,ResourceExhaustion
2025-03-12T03:05:03Z,0.67662195542943,0.5955177639106,0.27101780911316,255,0,NoFailure
2025-03-12T03:06:03Z,0.48443256059744,0.31654767156454,0.35708915863683,68,0,NoFailure
2025-03-12T03:07:04Z,0.46390401728187,0.42657716598554,0.26743403194064,356,4,NoFailure
2025-03-12T03:08:04Z,1,0.50631780123052,0.22974583704484,181,0,ResourceExhaustion
2025-03-12T03:09:05Z,0.55975058167314,0.43011500987286,0.34845771927942,304,2,NoFailure
2025-03-12T03:10:05Z,0.34964178998096,0.68061163334739,0.40421283086144,153,1,NoFailure
2025-03-12T03:11:06Z,0.41472848075889,0.54349469660284,0.34730079549674,276,2,ServiceDisruption
2025-03-12T03:12:06Z,0.72968914183935,0.68157047698197,0.24578842133171,202,0,NoFailure
2025-03-12T03:13:07Z,0.52265408210755,0.43711124194047,0.66113500628157,46,1,NoFailure
2025-03-12T03:14:07Z,0.21234440433653,0.76510004394425,0.41985736708663,159,0,NoFailure
2025-03-12T03:15:08Z,0.68384578691504,0.46670288314369,0.39333423042073,279,4,NoFailure
2025-03-12T03:16:08Z,0.3663711828922,0.3057620261724,0.26470357692578,99,3,NoFailure
2025-03-12T03:17:09Z,0.87465955524351,0.93546407620844,0.2374834211711,199,2,ResourceExhaustion
2025-03-12T03:18:09Z,0.71600961314293,0.13500445060778,0.27201609241571,403,2,NetworkIssue
2025-03-12T03:19:10Z,0.41053562086825,0.35225225493901,0.40814065443925,286,0,NoFailure
2025-03-12T03:20:10Z,0.75620327234702,0.37459442963392,0.20093956629242,71,0,NoFailure
2025-03-12T03:21:11Z,0.51357110210548,1,0.19317961685457,103,3,ResourceExhaustion
2025-03-12T03:22:11Z,0.67055473502444,0.8613717768293,0.3539547533361,429,4,NetworkIssue
2025-03-12T03:23:12Z,0.59694656345889,0.79878562872844,0.33191964446421,175,0,NoFailure
2025-03-12T03:24:12Z,0.33072866900183,0.43386826752473,0.22296864621091,347,0,NoFailure
2025-03-12T03:25:13Z,0.37129003353651,0.98523560076836,0.19087964215848,469,2,ResourceExhaustion
2025-03-12T03:26:13Z,0.70599216351623,0.57367040076819,0.44378969933684,123,0,ServiceDisruption
2025-03-12T03:27:14Z,0.43304493357869,0.69545267406062,0.33570044252996,365,1,ServiceDisruption
2025-03-12T03:28:14Z,0.4192703073516,0.53593907622124,0.1636464136272,430,2,NetworkIssue
2025-03-12T03:29:15Z,0.30897548413013,0.49010668573535,0.17063744639177,116,3,NoFailure
2025-03-12T03:30:15Z,0.58471981311869,0.44964426521472,0.26384880275495,144,1,NoFailure
2025-03-12T03:31:16Z,0.91250498384863,0.45807200131617,0.37328418069976,202,0,ResourceExhaustion
2025-03-12T03:32:16Z,0.28649341714915,0.62169832973562,0.35950088021083,346,1,NoFailure
2025-03-12T03:33:17Z,0.50484389133455,0.57343995975508,0.41316785370012,73,0,NoFailure
2025-03-12T03:34:17Z,0.78244411108309,0.49370572595926,0.15096501925392,321,1,NoFailure
2025-03-12T03:35:18Z,0.48407172175086,0.80190479853977,0.32238466897797,183,0,NoFailure
2025-03-12T03:36:18Z,0.59047435924995,0,0.44259103323214,403,1,NetworkIssue
2025-03-12T03:37:19Z,0.28752129437062,0.60197744958424,0.43328017304761,168,1,NoFailure
2025-03-12T03:38:19Z,0.58566141944153,0.6435477413318,0.33589099814127,452,0,NetworkIssue
2025-03-12T03:39:20Z,0.46257114699909,0.72939257365103,0.53480185086539,309,2,ServiceDisruption
2025-03-12T03:40:20Z,0.69714599913597,0.48702571178933,0.36092851164159,397,1,NoFailure
2025-03-12T03:41:21Z,0.73747721031295,0.54158401347679,0.40427466328413,106,1,NoFailure
2025-03-12T03:42:21Z,1,0.69718967666294,0.30444479187755,181,0,ResourceExhaustion
2025-03-12T03:43:21Z,0.61592663464272,0.79823328085604,0.22190247071557,187,1,NoFailure
2025-03-12T03:44:22Z,0.56515926331643,0.43989280296425,0.21247907992213,154,0,NoFailure
2025-03-12T03:45:22Z,0.53887686031547,0.55339515662551,0.31816152147944,109,1,NoFailure
2025-03-12T03:46:23Z,0.42936674143786,0.83571479286975,0.27884979931498,327,1,NoFailure
2025-03-12T03:47:23Z,0.56769676869234,0.07519458482423,0.12314143300865,324,1,NoFailure
2025-03-12T03:48:24Z,0.44091971797219,0.36199748003708,0.19742064150743,394,1,NoFailure
2025-03-12T03:49:24Z,0.53369219525392,0.79316719572059,0.26815964259459,100,2,NoFailure
2025-03-12T03:50:25Z,0.76351950712159,0.71850756672166,0.37272793759372,370,0,NoFailure
2025-03-12T03:51:25Z,0.29869148694407,0.60448904218534,0.29839261138379,250,1,NoFailure
2025-03-12T03:52:26Z,0.72797571222581,0.41028062537818,0.29279357894995,108,1,NoFailure
2025-03-12T03:53:26Z,0.76342301346797,0.32363630020292,0.20130873729967,312,0,NoFailure
2025-03-12T03:54:27Z,0.47638629460178,0.38175687615153,0.30231660800621,465,0,NetworkIssue
2025-03-12T03:55:27Z,0.075629020198281,0.80960164416374,0.4319101027446,418,0,NetworkIssue
2025-03-12T03:56:28Z,0.37843560258111,0.37431146216893,0.31555751127586,21,1,NoFailure
2025-03-12T03:57:28Z,0.75939890931222,0.52028459284793,0.14926864185181,414,2,NetworkIssue
2025-03-12T03:58:29Z,0.49542638754022,0.34925847102765,0.17484772056955,371,1,NoFailure
2025-03-12T03:59:29Z,0.30013955354102,0.66855480601981,0.35887888772232,241,0,NoFailure
2025-03-12T04:00:30Z,0.39904501575436,0.39225474393071,0.27756845247774,36,0,NoFailure
2025-03-12T04:01:30Z,0.66812400530091,0.48048122196912,0.29254197698965,491,2,NetworkIssue
2025-03-12T04:02:31Z,0.60934671364028,0.16332357339143,0.23872658249852,448,1,NetworkIssue
2025-03-12T04:03:31Z,0.45221358016606,0.17732635275901,0.35034122121999,215,1,NoFailure
2025-03-12T04:04:32Z,0.42663511763706,0.5015346386643,0.26990822867546,139,0,NoFailure
2025-03-12T04:05:32Z,0.42164837019124,0.23496856896045,0.28133867782714,261,1,NoFailure
2025-03-12T04:06:33Z,0.3155179631003,0.9210173278669,0.21487766083369,464,0,ResourceExhaustion
2025-03-12T04:07:33Z,0.82307513789389,0.08769537757755,0.39216912981428,193,0,NoFailure
2025-03-12T04:08:34Z,0.43553590615773,0.33996494026718,0.27788672083836,51,0,NoFailure
2025-03-12T04:09:34Z,0.7434317041651,0.50334017345351,0.36078803331198,294,1,NoFailure
2025-03-12T04:10:35Z,0.80426321038449,0.42697341244084,0.1806408435966,214,1,NoFailure
2025-03-12T04:11:35Z,0.69966217962959,0.27917090866722,0.47338831383786,23,0,NoFailure
2025-03-12T04:12:36Z,0.41367593745639,0.30841443210095,0.42773740385132,300,2,NoFailure
2025-03-12T04:13:36Z,0.58074601806732,0.30186918450015,0.10902023303411,476,2,NetworkIssue
2025-03-12T04:14:37Z,0.49516087872182,0.44265566103599,0.21980625249363,40,1,NoFailure
2025-03-12T04:15:37Z,0.31925962785397,0.89038581790348,0.34776343910099,490,1,NetworkIssue
2025-03-12T04:16:38Z,0.56487185634432,0.51558745931164,0.1680271343851,257,0,NoFailure
2025-03-12T04:17:38Z,0.26419204176804,0.7365800978775,0.28684059178367,112,1,NoFailure
2025-03-12T04:18:38Z,0.73753587769231,0.60139526916563,0.34266317859768,497,0,NetworkIssue
2025-03-12T04:19:39Z,0.40707654054032,0.72277247959644,0.28152740880205,108,2,NoFailure
2025-03-12T04:20:39Z,0.54023193117457,0,0.35388387035371,132,0,NoFailure
2025-03-12T04:21:40Z,0.55665757430923,0.43910839577035,0.23066700953981,240,2,NoFailure
2025-03-12T04:22:40Z,0.44821900525918,0.76142708463014,0.075581845783188,117,0,NoFailure
2025-03-12T04:23:41Z,0.61733876029505,0.38565283545013,0.39821153121651,161,1,NoFailure
2025-03-12T04:24:41Z,0.4050192686755,0.85249463297392,0.39758146536025,169,0,NoFailure
2025-03-12T04:25:42Z,0.67425945949145,0.79677803075355,0.55036366422883,67,3,NoFailure
2025-03-12T04:26:42Z,0.23080406395065,0.40617385677451,0.079281348206568,70,0,NoFailure
2025-03-12T04:27:43Z,0.52527591590928,0.39936729619073,0.37508321093468,227,0,NoFailure
2025-03-12T04:28:43Z,0.88778579981166,0.29727883152911,0.10313178619166,30,0,ResourceExhaustion
2025-03-12T04:29:44Z,0.29993373507888,0.37408115362724,0.47564932816753,462,3,NetworkIssue
2025-03-12T04:30:44Z,0.36445100589503,0.25348218716622,0.3487866833696,289,2,NoFailure
2025-03-12T04:31:45Z,0.60278156993178,0.5857622360866,0.20480711523237,282,1,NoFailure
2025-03-12T04:32:45Z,0.53591635638792,0.20879070133071,0.37802224746014,216,0,NoFailure
2025-03-12T04:33:46Z,0.57012601985471,0.62074660323804,0.24469549922831,205,2,NoFailure
2025-03-12T04:34:46Z,0.59783742602953,0.62561573938005,0.33004160995513,315,2,NoFailure
2025-03-12T04:35:47Z,0.62694429371235,0.16775911896322,0.32059607162091,240,0,NoFailure
2025-03-12T04:36:47Z,0.72193996839124,0.80996372126567,0.47441681361473,100,0,NoFailure
2025-03-12T04:37:48Z,0.5819637313857,0.60272185888304,0.48149259100865,241,0,NoFailure
2025-03-12T04:38:48Z,0.45174846907629,0.64993960428897,0.24027346267265,428,0,NetworkIssue
2025-03-12T04:39:49Z,0.63451474024055,0.34826695969145,0.4058105617996,481,0,NetworkIssue
2025-03-12T04:40:49Z,0.87997638697904,0.62447582369462,0.33548401555703,398,0,ResourceExhaustion
2025-03-12T04:41:50Z,0.47347325072349,0.72527868994441,0.15873179329931,189,0,NoFailure
2025-03-12T04:42:50Z,0.30509413906587,0.48027832019906,0.23037716196278,105,0,NoFailure
2025-03-12T04:43:51Z,0.72141613385739,0.90038449184967,0.53361460995996,63,4,ResourceExhaustion
2025-03-12T04:44:51Z,0.47592376720928,0.50881292698259,0.33578544011047,280,2,NoFailure
2025-03-12T04:45:52Z,0.065466090797193,0.72815716009049,0.39997795795175,123,2,NoFailure
2025-03-12T04:46:52Z,0.66948433543008,0.55860176145173,0.2787955687633,303,2,NoFailure
2025-03-12T04:47:53Z,0.39293436280922,0.61710430657137,0.24600580852807,479,1,NetworkIssue
2025-03-12T04:48:53Z,0.48189334353917,0.16573354647305,0.30272645076345,247,2,NoFailure
2025-03-12T04:49:54Z,0.5663960661138,0.57421074764307,0.27338959447538,207,1,NoFailure
2025-03-12T04:50:54Z,0.53809993595581,0.35300497974855,0.15067470689684,480,0,NetworkIssue
2025-03-12T04:51:55Z,0.64189036342781,0.33072033884446,0.1996674542546,140,2,NoFailure
2025-03-12T04:52:55Z,0.41290272588603,0.8488206368932,0.37078845144122,168,0,NoFailure
2025-03-12T04:53:56Z,0.60262115963522,0.45724595038753,0.26193093108976,371,2,NoFailure
2025-03-12T04:54:56Z,0.44809066448322,0.2993396338049,0.30257048820279,324,0,NoFailure
2025-03-12T04:55:56Z,0.6477620961775,0.42817367437823,0.32349230504972,459,1,NetworkIssue
2025-03-12T04:56:57Z,0.62307349680261,0.23990995421562,0.33130500488187,76,1,NoFailure
2025-03-12T04:57:57Z,0.31291225959108,0.78677689363925,0.41465790613154,360,2,NoFailure
2025-03-12T04:58:58Z,0.71719642323501,0.3608638511667,0.19013041849315,208,1,NoFailure
2025-03-12T04:59:58Z,0.39280731097719,0.60585998678873,0.35702527235436,376,0,NoFailure
2025-03-12T05:00:59Z,0.66161155965623,0.77122134284207,0.37550277935196,57,1,NoFailure
2025-03-12T05:01:59Z,0.57345746268027,0.39996946375705,0.39858517790015,220,2,NoFailure
2025-03-12T05:03:00Z,0.86763673535902,0.60640448645456,0.15870824005851,248,0,ResourceExhaustion
2025-03-12T05:04:00Z,0.45530680352563,0.29398278901911,0.3254819218347,405,0,NetworkIssue
2025-03-12T05:05:01Z,0.43013664077636,0.98915391382274,0.47160759463985,150,1,ResourceExhaustion
2025-03-12T05:06:01Z,0.49611607882245,0.68727602692332,0.29008794808434,190,1,NoFailure
2025-03-12T05:07:02Z,0.43936404343314,0.46147871224784,0.34834947019643,349,4,NoFailure
2025-03-12T05:08:02Z,0.65998838038841,0.34543325382221,0.37803955945852,54,0,NoFailure
2025-03-12T05:09:03Z,0.17673787831268,0.47720068943207,0.19745301556017,220,0,NoFailure
2025-03-12T05:10:03Z,0.28926351617073,0.4320032555297,0.4833824729,187,1,NoFailure
2025-03-12T05:11:04Z,0.28643941568416,0.8905889107999,0.34995007969689,400,3,NoFailure
2025-03-12T05:12:04Z,0.69006151839472,0.25489305555702,0.35195028141934,265,0,NoFailure
2025-03-12T05:13:05Z,0.84212267451639,0.52696028465804,0.13379726219895,243,0,NoFailure
2025-03-12T05:14:05Z,0.47911015629251,0.49633238667326,0.37945447982133,360,1,NoFailure
2025-03-12T05:15:06Z,0.466235655362,0.47651793993103,0.35064103413791,77,1,NoFailure
2025-03-12T05:16:06Z,0.51401043262264,0.47827666901233,0.46241913277221,309,2,NoFailure
2025-03-12T05:17:07Z,0.73237566052164,0.4767858379759,0.26887347856956,44,0,NoFailure
2025-03-12T05:18:07Z,0.31452937316189,0.67461321326642,0.20123416704016,459,0,NetworkIssue
2025-03-12T05:19:08Z,0.54767379654696,0.62179688929849,0.23177610052257,51,0,NoFailure
2025-03-12T05:20:08Z,0.69503952595649,0.58378232227456,0.24950217649927,129,1,NoFailure
2025-03-12T05:21:09Z,0.60021883398797,0,0.18811534818686,120,1,NoFailure
2025-03-12T05:22:09Z,0.53791632331975,0.55995897483263,0.4290160023766,169,1,NoFailure
2025-03-12T05:23:10Z,0.70020921851343,0.16887212796598,0.43276978629317,402,0,NetworkIssue
2025-03-12T05:24:10Z,0,0.62926403262717,0.28042082988599,364,2,NoFailure
2025-03-12T05:25:11Z,0.63557506390618,0.7948994735141,0.26072400779158,212,2,NoFailure
2025-03-12T05:26:11Z,0.36918486337452,0.31475217748229,0.11845180866807,128,2,NoFailure
2025-03-12T05:27:12Z,0.13387342062871,0.44764385553146,0.36959612553036,375,1,NoFailure
2025-03-12T05:28:12Z,0.602240519905,0.3801288589894,0.46534401088258,296,0,NoFailure
2025-03-12T05:29:13Z,0.77473170903259,0.74708635515136,0.23628052827404,252,2,NoFailure
2025-03-12T05:30:13Z,0.47251029707446,0.51900557705441,0.28832154742236,483,1,NetworkIssue
2025-03-12T05:31:13Z,0.69057490944059,0.84566587611327,0.34342914613157,499,1,NetworkIssue
2025-03-12T05:32:14Z,0.82245565159773,0.58275084058948,0.47244183606099,40,2,NoFailure
2025-03-12T05:33:14Z,0.76298289071681,0.54849003612716,0.31997762218351,392,3,NoFailure
2025-03-12T05:34:15Z,0.82799290587428,0.51364135652057,0.31954299160265,431,3,NetworkIssue
2025-03-12T05:35:15Z,0.64842549821438,0.66359841985147,0.31793185011598,271,1,NoFailure
2025-03-12T05:36:16Z,0.51508672778032,0.15246276035093,0.15749674930963,422,0,NetworkIssue
2025-03-12T05:37:16Z,0.17960683762057,0.5170687911041,0.15532093461701,33,1,NoFailure
2025-03-12T05:38:17Z,0.45078750237401,0.48599071125441,0.21920048308851,234,2,NoFailure
2025-03-12T05:39:17Z,0.33135068093676,0.64508376543155,0.40128905740374,43,3,NoFailure
2025-03-12T05:40:18Z,0.93418854349956,0.46245967882519,0.2664642929454,39,1,ResourceExhaustion
2025-03-12T05:41:18Z,0.46482283751353,0.29225311316747,0.24703959511977,435,1,NetworkIssue
2025-03-12T05:42:19Z,0.5246409613569,0.50147013498394,0.24528253958562,221,3,NoFailure
2025-03-12T05:43:19Z,0.61029707520809,0.28343189422633,0.28623431215273,455,2,NetworkIssue
2025-03-12T05:44:20Z,0.50872048927449,0.1149475574825,0.47021079341016,340,0,NoFailure
2025-03-12T05:45:20Z,0.83901020808615,0.6454244962971,0.28488026143029,498,0,NetworkIssue
2025-03-12T05:46:21Z,0.37547012765311,0.61581231453893,0.22137025946251,71,0,NoFailure
2025-03-12T05:47:21Z,0.53892149104745,0.59341818879871,0.30252456290816,376,1,NoFailure
2025-03-12T05:48:22Z,0.35150588286039,0.76058568438916,0.47550836057615,205,3,NoFailure
